genomeSize	err_rate	QV	gsize	N50	ctgn	L50
3440000	0.222	36.6029	4669523	4657650	3	1
3440000	0.226	36.6138	4669547	4657674	3	1
3440000	0.224	36.6036	4669540	4657667	3	1
3440000	0.232	36.6034	4669569	4657696	3	1
3440000	0.234	36.6129	4669574	4657701	3	1
3440000	0.228	36.6022	4669551	4657678	3	1
3440000	0.236	36.6134	4669571	4657698	3	1
3440000	0.242	36.647	4669566	4657693	3	1
3440000	0.252	36.6372	4669589	4657716	3	1
3440000	0.238	36.61	4669578	4657705	3	1
3440000	0.248	36.6322	4669600	4657727	3	1
3440000	0.258	36.5424	4683436	4671563	3	1
3440000	0.229	36.5996	4669562	4657689	3	1
3440000	0.246	36.6533	4669577	4657704	3	1
3440000	0.223	36.6057	4669544	4657671	3	1
3440000	0.256	36.6475	4669603	4657730	3	1
3440000	0.244	36.6473	4669566	4657693	3	1
3440000	0.254	36.6403	4669594	4657721	3	1
3440000	0.235	36.6081	4669569	4657696	3	1
3440000	0.259	36.4866	4683455	4671582	3	1
3440000	0.247	36.6322	4669595	4657722	3	1
3460000	0.222	36.6031	4669530	4657657	3	1
3440000	0.241	36.6427	4669560	4657687	3	1
3440000	0.253	36.6379	4669591	4657718	3	1
3460000	0.224	36.606	4669540	4657667	3	1
3460000	0.232	36.5994	4669566	4657693	3	1
3460000	0.226	36.6141	4669546	4657673	3	1
3460000	0.242	36.6429	4669571	4657698	3	1
3460000	0.228	36.6034	4669560	4657687	3	1
3460000	0.234	36.611	4669573	4657700	3	1
3460000	0.238	36.6072	4669581	4657708	3	1
3460000	0.252	36.6377	4669590	4657717	3	1
3460000	0.236	36.6103	4669570	4657697	3	1
3460000	0.256	36.6478	4669603	4657730	3	1
3460000	0.258	36.5427	4683438	4671565	3	1
3460000	0.244	36.6461	4669572	4657699	3	1
3460000	0.248	36.6317	4669596	4657723	3	1
3460000	0.229	36.6017	4669564	4657691	3	1
3460000	0.246	36.6511	4669576	4657703	3	1
3460000	0.254	36.6379	4669592	4657719	3	1
3460000	0.223	36.6069	4669544	4657671	3	1
3460000	0.241	36.6398	4669564	4657691	3	1
3460000	0.235	36.6058	4669569	4657696	3	1
3460000	0.247	36.6317	4669592	4657719	3	1
3480000	0.222	36.6045	4669529	4657656	3	1
3480000	0.224	36.6053	4669540	4657667	3	1
3460000	0.253	36.6358	4669590	4657717	3	1
3480000	0.228	36.6034	4669558	4657685	3	1
3460000	0.259	36.4868	4683457	4671584	3	1
3480000	0.234	36.6119	4669574	4657701	3	1
3480000	0.236	36.6131	4669573	4657700	3	1
3480000	0.242	36.6425	4669570	4657697	3	1
3480000	0.258	36.5415	4683436	4671563	3	1
3480000	0.252	36.6411	4669590	4657717	3	1
3480000	0.248	36.6327	4669593	4657720	3	1
3500000	0.222	36.6017	4669531	4657658	3	1
3500000	0.224	36.6031	4669536	4657663	3	1
3480000	0.254	36.6418	4669591	4657718	3	1
3480000	0.246	36.6509	4669574	4657701	3	1
3500000	0.226	36.6107	4669550	4657677	3	1
3500000	0.232	36.602	4669574	4657701	3	1
3500000	0.228	36.6022	4669561	4657688	3	1
3500000	0.234	36.6115	4669578	4657705	3	1
3500000	0.242	36.6444	4669575	4657702	3	1
3500000	0.238	36.6112	4669583	4657710	3	1
3500000	0.236	36.6172	4669575	4657702	3	1
3500000	0.244	36.6475	4669575	4657702	3	1
3500000	0.252	36.642	4669592	4657719	3	1
3500000	0.248	36.6332	4669596	4657723	3	1
3500000	0.223	36.6031	4669540	4657667	3	1
3500000	0.258	36.5396	4683437	4671564	3	1
3500000	0.256	36.6504	4669603	4657730	3	1
3500000	0.229	36.5996	4669567	4657694	3	1
3500000	0.246	36.6528	4669577	4657704	3	1
3500000	0.254	36.6434	4669594	4657721	3	1
3500000	0.235	36.6084	4669578	4657705	3	1
3500000	0.247	36.6336	4669590	4657717	3	1
3500000	0.241	36.642	4669572	4657699	3	1
3500000	0.253	36.6403	4669593	4657720	3	1
3520000	0.224	36.6005	4669540	4657667	3	1
3500000	0.259	36.4829	4683455	4671582	3	1
3520000	0.222	36.6038	4669534	4657661	3	1
3520000	0.228	36.6062	4669570	4657697	3	1
3520000	0.234	36.6115	4669579	4657706	3	1
3520000	0.226	36.61	4669551	4657678	3	1
3520000	0.232	36.6013	4669579	4657706	3	1
3520000	0.242	36.6441	4669574	4657701	3	1
3520000	0.252	36.6411	4669595	4657722	3	1
3520000	0.236	36.6167	4669579	4657706	3	1
3520000	0.238	36.6108	4669584	4657711	3	1
3520000	0.256	36.6463	4669602	4657729	3	1
3520000	0.235	36.6084	4669580	4657707	3	1
3520000	0.244	36.6489	4669572	4657699	3	1
3520000	0.223	36.6022	4669543	4657670	3	1
3520000	0.258	36.535	4683435	4671562	3	1
3520000	0.229	36.6036	4669575	4657702	3	1
3520000	0.248	36.6344	4669599	4657726	3	1
3520000	0.246	36.6545	4669581	4657708	3	1
3520000	0.254	36.6396	4669597	4657724	3	1
3520000	0.241	36.6415	4669567	4657694	3	1
3520000	0.259	36.4788	4683453	4671580	3	1
3520000	0.247	36.6348	4669594	4657721	3	1
3520000	0.253	36.6365	4669594	4657721	3	1
3540000	0.222	36.6079	4669537	4657664	3	1
3540000	0.224	36.6045	4669538	4657665	3	1
3540000	0.228	36.6103	4669561	4657688	3	1
3540000	0.234	36.6136	4669576	4657703	3	1
3540000	0.242	36.6475	4669575	4657702	3	1
3540000	0.236	36.6177	4669582	4657709	3	1
3540000	0.254	36.6456	4669606	4657733	3	1
3540000	0.252	36.6463	4669606	4657733	3	1
3540000	0.258	36.5387	4683434	4671561	3	1
3540000	0.248	36.6399	4669601	4657728	3	1
3540000	0.246	36.6607	4669583	4657710	3	1
3560000	0.222	36.6017	4669537	4657664	3	1
3560000	0.224	36.5981	4669540	4657667	3	1
3560000	0.232	36.6041	4669571	4657698	3	1
3560000	0.228	36.6046	4669559	4657686	3	1
3560000	0.226	36.6081	4669551	4657678	3	1
3560000	0.234	36.611	4669577	4657704	3	1
3560000	0.242	36.6473	4669576	4657703	3	1
3560000	0.238	36.6105	4669587	4657714	3	1
3560000	0.253	36.6442	4669598	4657725	3	1
3560000	0.236	36.6155	4669582	4657709	3	1
3560000	0.252	36.6456	4669600	4657727	3	1
3560000	0.223	36.6024	4669543	4657670	3	1
3560000	0.244	36.6511	4669578	4657705	3	1
3560000	0.248	36.6368	4669604	4657731	3	1
3560000	0.258	36.538	4683434	4671561	3	1
3560000	0.256	36.6483	4669607	4657734	3	1
3560000	0.246	36.6578	4669585	4657712	3	1
3560000	0.229	36.6034	4669571	4657698	3	1
3560000	0.254	36.6475	4669601	4657728	3	1
3560000	0.235	36.6081	4669578	4657705	3	1
3560000	0.241	36.6446	4669578	4657705	3	1
3560000	0.247	36.638	4669602	4657729	3	1
3560000	0.259	36.4824	4683455	4671582	3	1
3580000	0.222	36.6057	4669538	4657665	3	1
3580000	0.224	36.5996	4669542	4657669	3	1
3580000	0.232	36.607	4669576	4657703	3	1
3580000	0.228	36.6074	4669558	4657685	3	1
3580000	0.226	36.6103	4669551	4657678	3	1
3580000	0.242	36.6506	4669578	4657705	3	1
3580000	0.234	36.6167	4669576	4657703	3	1
3580000	0.236	36.6229	4669581	4657708	3	1
3580000	0.252	36.647	4669603	4657730	3	1
3580000	0.229	36.6065	4669571	4657698	3	1
3580000	0.223	36.6024	4669544	4657671	3	1
3580000	0.244	36.6511	4669585	4657712	3	1
3580000	0.238	36.621	4669593	4657720	3	1
3580000	0.246	36.6571	4669592	4657719	3	1
3580000	0.258	36.5361	4683447	4671574	3	1
3580000	0.235	36.616	4669577	4657704	3	1
3580000	0.254	36.6487	4669607	4657734	3	1
3580000	0.256	36.6466	4669615	4657742	3	1
3580000	0.248	36.6401	4669608	4657735	3	1
3580000	0.247	36.6413	4669607	4657734	3	1
3580000	0.241	36.6475	4669581	4657708	3	1
3580000	0.253	36.6454	4669604	4657731	3	1
3580000	0.259	36.4804	4683463	4671590	3	1
3600000	0.224	36.6325	4669663	4657738	3	1
3600000	0.222	36.6402	4669665	4657740	3	1
3600000	0.228	36.6375	4669667	4657742	3	1
3600000	0.236	36.6529	4669683	4657758	3	1
3600000	0.242	36.6666	4669668	4657743	3	1
3600000	0.234	36.6647	4669682	4657757	3	1
3600000	0.246	36.6719	4669676	4657751	3	1
3600000	0.252	36.6651	4669683	4657758	3	1
3600000	0.248	36.6663	4669663	4657738	3	1
3600000	0.258	36.6618	4669699	4657774	3	1
3600000	0.254	36.6692	4669700	4657775	3	1
3620000	0.222	36.6378	4669667	4657742	3	1
3620000	0.224	36.632	4669660	4657735	3	1
3620000	0.226	36.644	4669664	4657739	3	1
3620000	0.232	36.6567	4669678	4657753	3	1
3620000	0.242	36.6651	4669667	4657742	3	1
3620000	0.234	36.6632	4669678	4657753	3	1
3620000	0.228	36.6375	4669665	4657740	3	1
3620000	0.252	36.6642	4669683	4657758	3	1
3620000	0.248	36.668	4669663	4657738	3	1
3620000	0.258	36.6584	4669700	4657775	3	1
3620000	0.236	36.651	4669678	4657753	3	1
3620000	0.223	36.6406	4669671	4657746	3	1
3620000	0.238	36.6613	4669681	4657756	3	1
3620000	0.229	36.6481	4669677	4657752	3	1
3620000	0.244	36.6755	4669674	4657749	3	1
3620000	0.235	36.6666	4669681	4657756	3	1
3620000	0.246	36.6724	4669675	4657750	3	1
3620000	0.241	36.6682	4669663	4657738	3	1
3620000	0.247	36.6241	4672425	4660500	3	1
3620000	0.256	36.6673	4669705	4657780	3	1
3620000	0.254	36.6695	4669701	4657776	3	1
3620000	0.259	36.6599	4669706	4657781	3	1
3620000	0.253	36.6671	4669690	4657765	3	1
3640000	0.232	36.657	4669680	4657755	3	1
3640000	0.222	36.6352	4669676	4657751	3	1
3640000	0.224	36.632	4669664	4657739	3	1
3640000	0.228	36.6383	4669668	4657743	3	1
3640000	0.234	36.6596	4669682	4657757	3	1
3640000	0.226	36.6478	4669665	4657740	3	1
3640000	0.238	36.6591	4669682	4657757	3	1
3640000	0.246	36.6707	4669675	4657750	3	1
3640000	0.242	36.661	4669668	4657743	3	1
3640000	0.252	36.663	4669684	4657759	3	1
3640000	0.236	36.65	4669682	4657757	3	1
3640000	0.258	36.6589	4669701	4657776	3	1
3640000	0.248	36.6704	4669670	4657745	3	1
3640000	0.244	36.6723	4669672	4657747	3	1
3640000	0.256	36.6707	4669704	4657779	3	1
3640000	0.254	36.6724	4669702	4657777	3	1
3640000	0.223	36.639	4669669	4657744	3	1
3640000	0.229	36.6474	4669683	4657758	3	1
3640000	0.235	36.6627	4669682	4657757	3	1
3640000	0.253	36.6702	4669692	4657767	3	1
3640000	0.247	36.6241	4672431	4660506	3	1
3640000	0.259	36.6599	4669707	4657782	3	1
3640000	0.241	36.6658	4669667	4657742	3	1
3660000	0.222	36.6375	4669676	4657751	3	1
3660000	0.224	36.6349	4669665	4657740	3	1
3660000	0.252	36.6651	4669692	4657767	3	1
3660000	0.228	36.6385	4669665	4657740	3	1
3660000	0.236	36.6495	4669683	4657758	3	1
3660000	0.234	36.6625	4669681	4657756	3	1
3660000	0.242	36.6613	4669670	4657745	3	1
3660000	0.246	36.6728	4669676	4657751	3	1
3660000	0.258	36.6611	4669703	4657778	3	1
3660000	0.248	36.6697	4669671	4657746	3	1
3660000	0.254	36.6753	4669704	4657779	3	1
3680000	0.222	36.6423	4669671	4657746	3	1
3680000	0.224	36.6363	4669662	4657737	3	1
3680000	0.232	36.6572	4669681	4657756	3	1
3680000	0.226	36.6493	4669666	4657741	3	1
3680000	0.252	36.6688	4669698	4657773	3	1
3680000	0.234	36.6673	4669690	4657765	3	1
3680000	0.228	36.6488	4669667	4657742	3	1
3680000	0.242	36.6622	4669673	4657748	3	1
3680000	0.238	36.6589	4669687	4657762	3	1
3680000	0.236	36.6541	4669688	4657763	3	1
3680000	0.248	36.6726	4669674	4657749	3	1
3680000	0.258	36.6632	4669707	4657782	3	1
3680000	0.244	36.6692	4669680	4657755	3	1
3680000	0.223	36.639	4669660	4657735	3	1
3680000	0.246	36.6752	4669681	4657756	3	1
3680000	0.229	36.6546	4669685	4657760	3	1
3680000	0.256	36.676	4669712	4657787	3	1
3680000	0.254	36.6774	4669711	4657786	3	1
3680000	0.241	36.668	4669672	4657747	3	1
3680000	0.235	36.6594	4669696	4657771	3	1
3680000	0.253	36.6692	4669696	4657771	3	1
3680000	0.247	36.6287	4672436	4660511	3	1
3700000	0.224	36.6371	4669664	4657739	3	1
3680000	0.259	36.6604	4669716	4657791	3	1
3700000	0.222	36.6399	4669679	4657754	3	1
3700000	0.232	36.6577	4669684	4657759	3	1
3700000	0.238	36.6613	4669694	4657769	3	1
3700000	0.228	36.6538	4669668	4657743	3	1
3700000	0.226	36.6529	4669671	4657746	3	1
3700000	0.242	36.6654	4669675	4657750	3	1
3700000	0.236	36.656	4669693	4657768	3	1
3700000	0.234	36.6661	4669687	4657762	3	1
3700000	0.252	36.6697	4669699	4657774	3	1
3700000	0.258	36.6647	4669715	4657790	3	1
3700000	0.244	36.6651	4669681	4657756	3	1
3700000	0.248	36.6707	4669675	4657750	3	1
3700000	0.256	36.6758	4669710	4657785	3	1
3700000	0.254	36.6784	4669713	4657788	3	1
3700000	0.246	36.674	4669682	4657757	3	1
3700000	0.253	36.6702	4669697	4657772	3	1
3700000	0.223	36.6406	4669664	4657739	3	1
3700000	0.229	36.6553	4669689	4657764	3	1
3700000	0.235	36.6615	4669697	4657772	3	1
3700000	0.241	36.6707	4669681	4657756	3	1
3700000	0.247	36.6284	4672438	4660513	3	1
3700000	0.259	36.6608	4669723	4657798	3	1
3720000	0.224	36.6375	4669668	4657743	3	1
3720000	0.228	36.6521	4669670	4657745	3	1
3720000	0.222	36.6462	4669679	4657754	3	1
3720000	0.242	36.6642	4669674	4657749	3	1
3720000	0.234	36.6644	4669682	4657757	3	1
3720000	0.236	36.65	4669696	4657771	3	1
3720000	0.252	36.669	4669696	4657771	3	1
3720000	0.258	36.6652	4669711	4657786	3	1
3720000	0.248	36.6726	4669675	4657750	3	1
3720000	0.246	36.674	4669684	4657759	3	1
3720000	0.254	36.6758	4669715	4657790	3	1
3740000	0.222	36.6462	4669681	4657756	3	1
3740000	0.224	36.6373	4669670	4657745	3	1
3740000	0.232	36.6579	4669686	4657761	3	1
3740000	0.228	36.6536	4669673	4657748	3	1
3740000	0.226	36.651	4669677	4657752	3	1
3740000	0.238	36.6666	4669707	4657782	3	1
3740000	0.242	36.6658	4669674	4657749	3	1
3740000	0.234	36.6659	4669682	4657757	3	1
3740000	0.252	36.6712	4669699	4657774	3	1
3740000	0.248	36.676	4669682	4657757	3	1
3740000	0.236	36.6524	4669697	4657772	3	1
3740000	0.229	36.6582	4669684	4657759	3	1
3740000	0.258	36.6664	4669712	4657787	3	1
3740000	0.244	36.6678	4669684	4657759	3	1
3740000	0.254	36.6808	4669716	4657791	3	1
3740000	0.223	36.6445	4669668	4657743	3	1
3740000	0.256	36.6794	4669711	4657786	3	1
3740000	0.246	36.6779	4669686	4657761	3	1
3740000	0.241	36.6736	4669688	4657763	3	1
3740000	0.247	36.6303	4672440	4660515	3	1
3740000	0.235	36.6615	4669696	4657771	3	1
3740000	0.253	36.6724	4669701	4657776	3	1
3740000	0.259	36.6642	4669720	4657795	3	1
3760000	0.224	36.6359	4669672	4657747	3	1
3760000	0.222	36.645	4669681	4657756	3	1
3760000	0.226	36.6452	4669677	4657752	3	1
3760000	0.232	36.662	4669690	4657765	3	1
3760000	0.228	36.651	4669679	4657754	3	1
3760000	0.234	36.6666	4669687	4657762	3	1
3760000	0.252	36.6731	4669702	4657777	3	1
3760000	0.242	36.6661	4669681	4657756	3	1
3760000	0.238	36.6644	4669709	4657784	3	1
3760000	0.236	36.6522	4669699	4657774	3	1
3760000	0.258	36.6712	4669711	4657786	3	1
3760000	0.244	36.6695	4669687	4657762	3	1
3760000	0.248	36.6745	4669682	4657757	3	1
3760000	0.256	36.6832	4669713	4657788	3	1
3760000	0.223	36.644	4669670	4657745	3	1
3760000	0.229	36.6562	4669690	4657765	3	1
3760000	0.254	36.6854	4669715	4657790	3	1
3760000	0.246	36.6794	4669687	4657762	3	1
3780000	0.222	36.645	4669674	4657749	3	1
3760000	0.241	36.6738	4669697	4657772	3	1
3760000	0.235	36.6613	4669696	4657771	3	1
3760000	0.247	36.6306	4672441	4660516	3	1
3760000	0.253	36.6837	4669713	4657788	3	1
3780000	0.224	36.644	4669668	4657743	3	1
3760000	0.259	36.6659	4669719	4657794	3	1
3780000	0.234	36.668	4669688	4657763	3	1
3780000	0.228	36.6555	4669680	4657755	3	1
3780000	0.236	36.6563	4669703	4657778	3	1
3780000	0.248	36.6707	4669682	4657757	3	1
3800000	0.228	36.6562	4669677	4657752	3	1
3780000	0.242	36.6613	4669681	4657756	3	1
3780000	0.252	36.6661	4669693	4657768	3	1
3780000	0.246	36.6755	4669680	4657755	3	1
3780000	0.258	36.6697	4669707	4657782	3	1
3780000	0.254	36.6849	4669711	4657786	3	1
3800000	0.222	36.6462	4669671	4657746	3	1
3800000	0.224	36.6454	4669672	4657747	3	1
3800000	0.232	36.6577	4669688	4657763	3	1
3800000	0.226	36.6478	4669673	4657748	3	1
3800000	0.242	36.6594	4669682	4657757	3	1
3800000	0.252	36.6678	4669703	4657778	3	1
3800000	0.234	36.6671	4669689	4657764	3	1
3800000	0.238	36.6603	4669706	4657781	3	1
3800000	0.236	36.6531	4669701	4657776	3	1
3800000	0.258	36.6712	4669709	4657784	3	1
3800000	0.248	36.6719	4669693	4657768	3	1
3800000	0.244	36.6637	4669689	4657764	3	1
3800000	0.256	36.6789	4669708	4657783	3	1
3800000	0.223	36.6452	4669671	4657746	3	1
3800000	0.247	36.6277	4672443	4660518	3	1
3800000	0.229	36.6584	4669688	4657763	3	1
3800000	0.254	36.6813	4669717	4657792	3	1
3800000	0.235	36.6608	4669703	4657778	3	1
3800000	0.246	36.6753	4669688	4657763	3	1
3800000	0.241	36.6733	4669697	4657772	3	1
3820000	0.248	36.6719	4669687	4657762	3	1
3800000	0.253	36.6685	4669701	4657776	3	1
3800000	0.259	36.6635	4669718	4657793	3	1
3820000	0.222	36.6567	4669677	4657752	3	1
3820000	0.224	36.6442	4669674	4657749	3	1
3820000	0.226	36.651	4669677	4657752	3	1
3820000	0.232	36.6591	4669679	4657754	3	1
3820000	0.228	36.6572	4669680	4657755	3	1
3820000	0.234	36.6661	4669684	4657759	3	1
3820000	0.236	36.6522	4669703	4657778	3	1
3820000	0.238	36.6599	4669706	4657781	3	1
3820000	0.258	36.6753	4669711	4657786	3	1
3820000	0.223	36.6476	4669678	4657753	3	1
3820000	0.242	36.6601	4669682	4657757	3	1
3820000	0.256	36.6801	4669712	4657787	3	1
3820000	0.244	36.6639	4669687	4657762	3	1
3820000	0.252	36.6704	4669704	4657779	3	1
3820000	0.254	36.6816	4669713	4657788	3	1
3820000	0.246	36.6736	4669684	4657759	3	1
3820000	0.229	36.6579	4669688	4657763	3	1
3820000	0.235	36.6599	4669699	4657774	3	1
3820000	0.241	36.6726	4669695	4657770	3	1
3820000	0.247	36.6265	4672441	4660516	3	1
3820000	0.253	36.67	4669700	4657775	3	1
3820000	0.259	36.6671	4669717	4657792	3	1
3840000	0.222	36.6505	4669672	4657747	3	1
3840000	0.224	36.6414	4669666	4657741	3	1
3840000	0.228	36.6517	4669673	4657748	3	1
3840000	0.252	36.668	4669706	4657781	3	1
3840000	0.234	36.6584	4669677	4657752	3	1
3840000	0.242	36.6608	4669688	4657763	3	1
3840000	0.236	36.651	4669700	4657775	3	1
3840000	0.248	36.6632	4669681	4657756	3	1
3840000	0.246	36.669	4669676	4657751	3	1
3840000	0.258	36.6721	4669712	4657787	3	1
3860000	0.222	36.6557	4669673	4657748	3	1
3840000	0.254	36.6789	4669716	4657791	3	1
3860000	0.224	36.6466	4669674	4657749	3	1
3860000	0.228	36.6488	4669680	4657755	3	1
3860000	0.226	36.6538	4669679	4657754	3	1
3860000	0.232	36.6606	4669676	4657751	3	1
3860000	0.234	36.6601	4669682	4657757	3	1
3860000	0.238	36.6589	4669704	4657779	3	1
3860000	0.242	36.6596	4669685	4657760	3	1
3860000	0.252	36.6683	4669702	4657777	3	1
3860000	0.236	36.6483	4669705	4657780	3	1
3860000	0.258	36.6625	4669705	4657780	3	1
3860000	0.247	36.6265	4672437	4660512	3	1
3860000	0.248	36.6685	4669689	4657764	3	1
3860000	0.229	36.6502	4669682	4657757	3	1
3860000	0.246	36.674	4669682	4657757	3	1
3860000	0.256	36.6816	4669715	4657790	3	1
3860000	0.223	36.6469	4669674	4657749	3	1
3860000	0.244	36.6656	4669684	4657759	3	1
3860000	0.235	36.6546	4669706	4657781	3	1
3860000	0.254	36.6828	4669715	4657790	3	1
3860000	0.241	36.6716	4669698	4657773	3	1
3880000	0.224	36.65	4669679	4657754	3	1
3860000	0.253	36.6743	4669706	4657781	3	1
3860000	0.259	36.6652	4669717	4657792	3	1
3880000	0.222	36.6596	4669678	4657753	3	1
3880000	0.232	36.6673	4669680	4657755	3	1
3880000	0.242	36.6579	4669687	4657762	3	1
3880000	0.226	36.661	4669682	4657757	3	1
3880000	0.228	36.6529	4669690	4657765	3	1
3880000	0.234	36.6668	4669681	4657756	3	1
3880000	0.238	36.662	4669695	4657770	3	1
3880000	0.236	36.6481	4669703	4657778	3	1
3880000	0.252	36.6671	4669708	4657783	3	1
3880000	0.258	36.6642	4669711	4657786	3	1
3880000	0.244	36.6644	4669684	4657759	3	1
3880000	0.248	36.6695	4669690	4657765	3	1
3880000	0.246	36.6745	4669682	4657757	3	1
3880000	0.223	36.6469	4669678	4657753	3	1
3880000	0.256	36.6823	4669719	4657794	3	1
3880000	0.229	36.6572	4669688	4657763	3	1
3880000	0.254	36.683	4669718	4657793	3	1
3880000	0.235	36.6589	4669698	4657773	3	1
3880000	0.241	36.6644	4669692	4657767	3	1
3880000	0.253	36.6721	4669710	4657785	3	1
3880000	0.247	36.6272	4672437	4660512	3	1
3880000	0.259	36.6625	4669728	4657803	3	1
3900000	0.224	36.6541	4669678	4657753	3	1
3900000	0.222	36.6598	4669679	4657754	3	1
3900000	0.234	36.6666	4669678	4657753	3	1
3900000	0.228	36.6524	4669684	4657759	3	1
3900000	0.242	36.655	4669686	4657761	3	1
3900000	0.246	36.6719	4669678	4657753	3	1
3900000	0.254	36.6811	4669712	4657787	3	1
3900000	0.236	36.65	4669700	4657775	3	1
3900000	0.252	36.6656	4669700	4657775	3	1
3900000	0.248	36.6692	4669688	4657763	3	1
3900000	0.258	36.6615	4669708	4657783	3	1
3920000	0.222	36.6579	4669687	4657762	3	1
3920000	0.224	36.6471	4669680	4657755	3	1
3920000	0.232	36.6685	4669679	4657754	3	1
3920000	0.226	36.6601	4669676	4657751	3	1
3920000	0.234	36.6719	4669684	4657759	3	1
3920000	0.228	36.6538	4669687	4657762	3	1
3920000	0.238	36.6635	4669692	4657767	3	1
3920000	0.252	36.669	4669697	4657772	3	1
3920000	0.242	36.6562	4669694	4657769	3	1
3920000	0.236	36.6507	4669708	4657783	3	1
3940000	0.222	37.319	4657756	4657756	1	1
3920000	0.258	36.6647	4669710	4657785	3	1
3920000	0.248	36.6707	4669689	4657764	3	1
3920000	0.244	36.6656	4669685	4657760	3	1
3920000	0.229	36.6594	4669684	4657759	3	1
3920000	0.223	36.6471	4669682	4657757	3	1
3920000	0.246	36.6726	4669683	4657758	3	1
3920000	0.256	36.6787	4669715	4657790	3	1
3920000	0.254	36.6818	4669715	4657790	3	1
3920000	0.235	36.6615	4669701	4657776	3	1
3920000	0.253	36.6745	4669701	4657776	3	1
3920000	0.247	36.6284	4672433	4660508	3	1
3920000	0.241	36.6676	4669700	4657775	3	1
3920000	0.259	36.6606	4669723	4657798	3	1
3940000	0.224	37.3061	4657755	4657755	1	1
3940000	0.232	37.3299	4657754	4657754	1	1
3940000	0.226	37.324	4657752	4657752	1	1
3940000	0.228	37.3154	4657758	4657758	1	1
3940000	0.234	37.3361	4657762	4657762	1	1
3940000	0.242	37.3165	4657765	4657765	1	1
3940000	0.238	37.3269	4657770	4657770	1	1
3940000	0.236	37.3176	4657784	4657784	1	1
3940000	0.258	37.3269	4657785	4657785	1	1
3940000	0.248	37.3325	4657764	4657764	1	1
3940000	0.252	37.3319	4657773	4657773	1	1
3940000	0.223	37.3036	4657752	4657752	1	1
3940000	0.246	37.3359	4657762	4657762	1	1
3940000	0.256	37.3443	4657788	4657788	1	1
3940000	0.244	37.3269	4657761	4657761	1	1
3940000	0.254	37.3483	4657787	4657787	1	1
3940000	0.229	37.3224	4657762	4657762	1	1
3940000	0.235	37.3249	4657779	4657779	1	1
3940000	0.259	37.3244	4657796	4657796	1	1
3940000	0.241	37.3322	4657769	4657769	1	1
3960000	0.222	37.3212	4657757	4657757	1	1
3940000	0.253	37.3392	4657775	4657775	1	1
3940000	0.247	37.2811	4660509	4660509	1	1
3960000	0.224	37.3078	4657757	4657757	1	1
3960000	0.228	37.3168	4657758	4657758	1	1
3960000	0.234	37.339	4657765	4657765	1	1
3960000	0.242	37.3215	4657769	4657769	1	1
3960000	0.236	37.3171	4657781	4657781	1	1
3960000	0.248	37.3384	4657770	4657770	1	1
3960000	0.246	37.3395	4657768	4657768	1	1
3960000	0.252	37.3328	4657786	4657786	1	1
3960000	0.254	37.3503	4657794	4657794	1	1
3960000	0.258	37.3317	4657793	4657793	1	1
